contract_id,customer_id,contract_number,contract_type,start_date,end_date,price,payment_terms,contract_status,salesperson_id,special_terms
1321,671,C-4050-43418,Service Agreement,2023-03-17,2024-07-31,$63906.31483515786,Quarterly,Pending Renewal,5,Alienus illum peccatus ducimus.
1322,672,C-8939-34934,Warranty Extension,2022-06-28,2029-02-01,$85743.76376006662,Quarterly,Active,11,Dedecor conservo volutabrum supplanto ut.
1323,672,C-3920-12280,Service Agreement,2022-11-04,2024-04-30,$1792.277800534166,Quarterly,Active,10,Sumptus ambitus beatae degusto recusandae cuius.
1324,672,C-3646-58551,Warranty Extension,2023-09-28,2025-01-18,$30736.03438950935,Quarterly,Pending Renewal,5,Ceno volva aduro sustineo calco tabernus.
1325,673,C-9626-58051,Warranty Extension,2023-09-16,2023-11-05,$11290.525229749805,Annually,Pending Renewal,3,Vigilo delectatio assentator aegrotatio totus versus dignissimos perspiciatis.
1326,674,C-9300-50256,Full Coverage,2020-12-21,2027-12-04,$74135.96772858493,Quarterly,Active,7,Defero viscus auditor paulatim uredo vitium admitto.
1327,674,C-7787-54841,Service Agreement,2022-12-13,2028-10-08,$70572.33278606767,Monthly,Pending Renewal,8,Absque cauda delicate.
1328,675,C-2093-56232,Full Coverage,2021-11-20,2028-04-24,$76475.23970134376,Annually,Active,11,Ascit commodi aperiam amiculum xiphias vulgus.
1329,676,C-3196-21245,Full Coverage,2022-01-02,2024-02-11,$60033.871422506796,Monthly,Active,8,Artificiose vita excepturi reprehenderit magni.
1330,677,C-9272-17785,Full Coverage,2021-08-13,2026-12-09,$10256.70054424235,Quarterly,Active,9,Terreo tabernus spargo apto nesciunt a utrimque baiulus delego.
1331,678,C-8636-67386,Full Coverage,2024-01-30,2024-04-08,$91768.03693576164,Monthly,Expired,19,Celebrer defendo cursim demoror placeat vesco solus claustrum.
1332,678,C-2910-30986,Service Agreement,2024-01-31,2029-05-24,$94496.74069466475,Annually,Active,19,Ago versus copia.
1333,679,C-5948-30586,Full Coverage,2020-02-08,2027-04-05,$85244.2575534651,Monthly,Expired,16,Accendo depromo ascisco confido adstringo decet congregatio cribro magnam sto.
1334,680,C-9038-88104,Warranty Extension,2023-10-19,2029-04-16,$99825.81977971921,Monthly,Expired,2,Cometes adicio consectetur audeo cohibeo bellum antea qui.
1335,681,C-1913-45680,Service Agreement,2021-04-08,2028-06-15,$7276.69816350743,Monthly,Active,9,Tricesimus carmen aeternus vulnero.
1336,681,C-9927-91880,Warranty Extension,2023-10-04,2030-03-20,$77959.91771807811,Quarterly,Active,5,Subito viriliter valetudo adiuvo vos cresco.
1337,682,C-1619-98689,Warranty Extension,2021-05-19,2026-12-10,$75888.29582456402,Quarterly,Active,1,Cupio synagoga suggero cena pecco triumphus ter.
1338,683,C-8052-76517,Service Agreement,2020-06-09,2029-08-11,$55036.10629730864,Annually,Expired,6,Conicio subito volo cui nemo deinde repellendus tantum ad.
1339,683,C-3886-69225,Warranty Extension,2022-10-07,2030-09-12,$13511.83093962154,Monthly,Expired,15,Damno pecco vaco cariosus amitto utrimque tricesimus deludo.
1340,684,C-3289-13660,Warranty Extension,2022-10-30,2027-11-12,$40679.40632066726,Quarterly,Pending Renewal,11,Solitudo decor patruus turpis casso alienus thermae.
1341,685,C-8210-10894,Service Agreement,2021-07-18,2028-11-10,$23066.718240800128,Annually,Active,8,Nisi aeger accusantium spargo triduana aranea.
1342,685,C-9579-39414,Warranty Extension,2020-03-30,2030-04-21,$87571.61425185173,Quarterly,Expired,13,Decens adiuvo aiunt tenuis.
1343,686,C-7595-69536,Service Agreement,2021-07-27,2028-02-04,$18893.254997007407,Annually,Active,1,Capitulus crinis delectus aestivus cena sopor optio admitto vomica recusandae.
1344,687,C-6175-99028,Full Coverage,2022-07-01,2024-11-18,$73146.5479057442,Monthly,Active,14,Sint vivo tenax itaque carmen cavus cibus vos.
1345,687,C-1714-63403,Warranty Extension,2023-01-31,2023-09-14,$31011.908227918582,Annually,Active,10,Voluptatem patrocinor cur audacia suffragium.
1346,687,C-6618-45603,Warranty Extension,2021-02-22,2027-02-19,$2891.1111356867923,Quarterly,Pending Renewal,15,Ter earum maiores angustus.
1347,688,C-2720-11937,Full Coverage,2020-07-02,2021-12-03,$68911.52962022838,Quarterly,Pending Renewal,16,Ambitus supra alienus tabernus eos.
1348,689,C-1960-78627,Full Coverage,2022-06-21,2030-06-03,$31891.093043035005,Annually,Expired,13,Sto quaerat praesentium tabula adopto tersus argumentum.
1349,689,C-9062-56258,Service Agreement,2024-05-30,2028-11-26,$68156.54853527983,Annually,Pending Renewal,20,Ulterius decimus vulnus alioqui vulariter sto.
1350,689,C-3211-47491,Service Agreement,2020-10-10,2030-01-11,$7068.252958184691,Annually,Active,1,Color despecto caute porro cursim volup cedo delicate.
1351,690,C-5344-93247,Warranty Extension,2022-02-09,2023-10-31,$86731.11022607528,Quarterly,Active,14,Careo deludo accommodo causa temeritas asporto deprimo acsi debitis chirographum.
1352,690,C-6721-72867,Warranty Extension,2024-05-17,2027-05-12,$31147.93201851419,Monthly,Pending Renewal,20,Dolorem sunt suscipit.
1353,690,C-9718-74048,Full Coverage,2022-12-12,2028-03-03,$14139.080344825896,Monthly,Expired,1,Vito voluptas angustus crastinus deprecator tego tolero explicabo peior.
1354,691,C-4195-75971,Service Agreement,2022-04-08,2026-04-24,$53957.37000927505,Quarterly,Active,9,Adaugeo tres virgo bardus dolores vespillo voluptatem beneficium bellicus.
1355,691,C-6375-57718,Service Agreement,2024-08-08,2029-06-11,$96835.08022510672,Monthly,Active,20,Exercitationem debilito umquam tergo labore vito causa auditor vapulus ars.
1356,692,C-2951-62022,Warranty Extension,2021-02-02,2030-12-21,$72668.53447275255,Monthly,Expired,2,Ater culpa asperiores dedico quam minus absconditus adicio conservo agnitio.
1357,692,C-4689-52797,Warranty Extension,2021-09-24,2024-03-14,$58916.701625576075,Monthly,Expired,6,Cena tripudio campana rem asper tactus arca labore virgo arbor.
1358,692,C-8248-52665,Service Agreement,2024-07-23,2025-09-16,$11944.02883506459,Quarterly,Active,9,Curso supplanto approbo in utilis deorsum colo certe qui arbustum.
1359,693,C-9909-73975,Warranty Extension,2023-06-11,2028-03-13,$86169.38597702772,Quarterly,Expired,4,Adeo nisi tergeo officia eveniet cras catena.
1360,693,C-3952-90912,Full Coverage,2022-12-07,2029-01-19,$13307.4191100707,Monthly,Pending Renewal,6,Denuo stultus cunctatio viduo creber cicuta optio cruentus.
1361,694,C-5715-98133,Full Coverage,2021-04-26,2025-11-03,$96367.71208204297,Monthly,Active,10,Amicitia sodalitas concido vomer turba confero acsi atque absorbeo.
1362,694,C-1776-95304,Full Coverage,2020-02-28,2020-07-09,$24498.64596729617,Annually,Active,3,Soleo acies crebro amplus debitis videlicet allatus studio.
1363,694,C-1929-79344,Warranty Extension,2022-11-17,2026-01-30,$82739.63922507157,Monthly,Expired,6,Sulum deputo vito viscus consequatur creator.
1364,695,C-3624-81755,Full Coverage,2022-12-15,2026-01-28,$90545.9479307481,Annually,Pending Renewal,19,Tendo fugit fuga adimpleo viriliter curia cruentus aequus.
1365,695,C-5660-64426,Full Coverage,2022-05-17,2028-12-08,$24189.458071687182,Annually,Active,1,Aliquid deleniti caste crapula.
1366,696,C-8277-48302,Warranty Extension,2021-05-23,2028-06-25,$25673.802234641986,Quarterly,Pending Renewal,15,Aut coniecto tabesco capillus aureus caecus tonsor defleo.
1367,696,C-9873-84604,Warranty Extension,2021-01-28,2023-02-04,$91201.258420587,Quarterly,Expired,13,Adnuo pel taceo viduo turpis aliquid vapulus casus cinis.
1368,697,C-1025-68791,Service Agreement,2021-07-11,2023-11-22,$66049.02615666401,Annually,Pending Renewal,15,Stabilis truculenter nisi vobis communis aut numquam deduco alius distinctio.
1369,697,C-5757-24302,Full Coverage,2022-02-07,2026-05-10,$52322.522030709144,Annually,Pending Renewal,15,Occaecati vero advoco magnam civis contabesco.
1370,698,C-4622-56990,Service Agreement,2022-03-15,2025-06-24,$27180.68449340469,Annually,Pending Renewal,10,Abscido ciminatio ipsa votum.
1371,698,C-6345-23732,Warranty Extension,2022-05-31,2029-03-30,$97536.03928042909,Annually,Expired,11,Agnitio calculus eaque turba vomer paens summopere aestivus.
1372,698,C-8050-48134,Full Coverage,2024-02-01,2028-03-08,$66783.83249259694,Quarterly,Expired,19,Tactus paens candidus voro curiositas absorbeo decor conscendo odit neque.
1373,699,C-7283-90560,Service Agreement,2022-04-15,2029-09-30,$86213.30151885143,Annually,Active,2,Ustilo cetera tam stillicidium virgo cariosus creo.
1374,699,C-5998-58329,Full Coverage,2022-01-28,2022-06-24,$25200.993582018575,Annually,Pending Renewal,14,Voro patior valens ancilla atrocitas.
1375,700,C-1291-72231,Full Coverage,2020-06-22,2027-10-06,$31059.038611380794,Annually,Active,20,Quaerat thema denego maxime congregatio textor.
1376,700,C-3146-34697,Warranty Extension,2022-07-09,2023-03-24,$91738.34098801433,Annually,Expired,14,Agnitio angulus carus somniculosus arcesso correptius vulpes argumentum arcus.
1377,701,C-3119-56381,Warranty Extension,2024-08-08,2028-05-02,$79527.2739994854,Quarterly,Active,4,Cruciamentum earum curia minus sumptus.
1378,702,C-2575-76017,Warranty Extension,2024-04-04,2026-09-22,$38302.26109649928,Annually,Expired,9,Claustrum ex constans textus.
1379,702,C-9675-47024,Full Coverage,2021-10-02,2022-05-13,$85363.83210126795,Quarterly,Pending Renewal,14,Curvo paens ascisco cornu non aegre atrox.
1380,703,C-2112-19446,Full Coverage,2022-09-03,2030-05-19,$74140.60307071006,Annually,Expired,18,Amoveo reiciendis cornu bene quis ago uterque sapiente villa.
1381,704,C-8213-68459,Warranty Extension,2020-07-09,2023-05-06,$10980.780355086963,Quarterly,Expired,16,Voluptates templum commodi antepono theatrum.
1382,705,C-4280-37146,Warranty Extension,2024-05-21,2028-12-24,$56912.40332276016,Quarterly,Expired,10,Aggredior magnam spoliatio terminatio vorago.
1383,705,C-5512-11702,Service Agreement,2023-03-25,2030-11-02,$70363.06254490216,Quarterly,Pending Renewal,18,Audacia cernuus sed vereor eveniet.
1384,706,C-5710-38140,Warranty Extension,2023-01-04,2025-06-25,$30576.28638463338,Annually,Pending Renewal,7,Apostolus quos distinctio consequatur deorsum quaerat vesco cometes.
1385,707,C-6656-50145,Warranty Extension,2024-02-27,2027-03-05,$28926.84303445291,Monthly,Pending Renewal,20,Uberrime volo ago abutor suscipit aliqua quos succurro coniuratio.
1386,708,C-8778-14638,Warranty Extension,2021-10-28,2022-05-23,$47980.13308163062,Quarterly,Expired,17,Curiositas adiuvo sequi candidus creber auditor vir cariosus.
1387,708,C-9723-98654,Warranty Extension,2021-06-06,2026-12-11,$81466.38161362176,Quarterly,Active,9,Vulariter concedo deripio explicabo bis sopor.
1388,709,C-9103-92963,Full Coverage,2023-03-05,2025-04-16,$26039.221177529816,Monthly,Active,20,Ocer conduco thesaurus vito.
1389,709,C-8510-86572,Service Agreement,2022-03-04,2028-10-08,$52342.40682458604,Annually,Expired,1,Cena carpo amor caries officiis administratio arcus.
1390,709,C-8888-15414,Full Coverage,2021-09-13,2026-11-09,$76685.23051892866,Annually,Active,13,Supra amita viduo abeo.
1391,710,C-1771-99601,Full Coverage,2023-03-12,2023-12-15,$86781.52235444145,Quarterly,Active,19,Bis iste bellicus.
1392,710,C-1706-27216,Warranty Extension,2023-05-25,2025-03-24,$97242.89699943337,Monthly,Active,10,Tabgo quia tabernus denego deripio sol.
1393,711,C-2516-63145,Full Coverage,2021-11-29,2022-08-19,$82645.76548151376,Quarterly,Pending Renewal,1,Talus verbum saepe.
1394,711,C-5042-68640,Service Agreement,2020-07-13,2030-02-23,$90829.54561916985,Monthly,Pending Renewal,5,Statua ait amicitia sequi concido villa alveus ascit.
1395,711,C-8602-10189,Warranty Extension,2022-05-05,2030-10-14,$14303.311119581613,Monthly,Expired,16,Subiungo paens vilis pauper adnuo.
1396,712,C-5627-13342,Warranty Extension,2020-08-02,2022-05-09,$22722.906399967313,Annually,Pending Renewal,19,Cruentus uter vulgo.
1397,712,C-1952-54549,Warranty Extension,2020-04-19,2020-06-30,$66786.9141266176,Quarterly,Pending Renewal,5,Conqueror id ventosus curso sum.
1398,713,C-1801-97734,Warranty Extension,2020-01-05,2022-09-20,$75945.69083729497,Quarterly,Pending Renewal,12,Comptus baiulus auctor ara perferendis aliquam arma cui vado aperiam.
1399,713,C-4147-92106,Full Coverage,2024-03-23,2029-06-01,$6282.618359931769,Annually,Active,5,Voluptatum accommodo aut spoliatio urbanus.
1400,713,C-7956-62678,Service Agreement,2023-12-06,2025-05-07,$71127.21280846969,Annually,Pending Renewal,11,Demo ratione sint sum termes.
1401,714,C-6987-95940,Warranty Extension,2024-08-08,2028-10-14,$84896.93453368156,Annually,Expired,10,Aeger paulatim coerceo deripio quis.
1402,714,C-6277-40098,Full Coverage,2020-02-22,2020-07-26,$48843.916037318195,Monthly,Pending Renewal,18,Cena umbra vesica tribuo sortitus trepide sophismata admoneo pax ocer.
1403,714,C-1150-84160,Full Coverage,2023-09-19,2025-03-23,$37022.05788808204,Quarterly,Pending Renewal,10,Accusamus tergum surgo sordeo.
1404,715,C-8004-50511,Full Coverage,2022-08-30,2029-04-14,$88997.06852858723,Monthly,Expired,11,Sulum adnuo quis cur deserunt apostolus civitas argentum.
1405,715,C-1891-90459,Full Coverage,2022-07-09,2030-01-27,$59701.65525900694,Quarterly,Active,18,Amet taedium bene cometes spero adduco arcesso.
1406,715,C-2661-13195,Warranty Extension,2024-07-30,2024-11-24,$8852.755694627354,Monthly,Active,1,Blanditiis perferendis voluptas adamo acer soluta.
1407,716,C-5644-45748,Service Agreement,2024-04-27,2025-05-01,$99539.79597025928,Annually,Expired,5,Caste comitatus voluptatum volo deduco vester numquam claustrum accusator.
1408,716,C-2958-94136,Service Agreement,2022-08-22,2027-12-12,$67222.48468341731,Monthly,Pending Renewal,20,Solutio tenax trepide varius coruscus condico spectaculum balbus coma.
1409,716,C-3212-37141,Full Coverage,2022-12-17,2023-06-15,$92515.894653329,Monthly,Active,10,Creator suggero vilitas vetus velum cenaculum utroque.
1410,717,C-6442-28470,Service Agreement,2021-08-31,2028-09-19,$53536.225646629384,Annually,Active,19,Vinco illum arca.
1411,718,C-4929-51948,Service Agreement,2023-12-24,2024-09-17,$48251.48671917394,Quarterly,Active,19,Ante tabernus tempora advoco viriliter amet tego adsum tabgo cinis.
1412,718,C-1693-50975,Warranty Extension,2021-07-27,2025-06-12,$53067.619300587874,Monthly,Expired,12,Cattus veniam depono triduana.
1413,718,C-1387-50636,Service Agreement,2023-03-21,2030-10-06,$61815.33805200373,Annually,Expired,20,Caste ex certus aliquid explicabo.
1414,719,C-3563-82616,Full Coverage,2021-08-05,2028-09-09,$26962.671064984235,Annually,Active,2,Abstergo tardus defero.
1415,719,C-5571-15932,Service Agreement,2022-11-22,2030-01-04,$86999.86097861695,Quarterly,Pending Renewal,11,Ceno adimpleo depereo condico.
1416,719,C-7517-11181,Full Coverage,2024-07-20,2026-05-26,$24902.792318017997,Quarterly,Expired,8,Atavus statua credo viduo.
1417,720,C-3222-13831,Warranty Extension,2020-01-16,2026-06-26,$50257.499595225134,Annually,Expired,4,Deficio vulticulus viscus curatio thorax.
1418,720,C-4128-80987,Service Agreement,2021-12-27,2027-05-11,$83533.51122188906,Quarterly,Expired,1,Creator tempora volo decimus sulum verus suus.
1419,720,C-9108-87099,Full Coverage,2022-01-21,2022-08-30,$66553.30093007871,Monthly,Pending Renewal,14,Asporto censura aliqua tyrannus trepide spiritus aiunt summisse.
1420,721,C-1284-93478,Warranty Extension,2021-06-25,2028-01-31,$24104.599609170204,Quarterly,Expired,13,Exercitationem templum certe arceo tamdiu velociter incidunt urbs pax.
1421,722,C-2386-43128,Service Agreement,2021-01-16,2023-12-25,$67549.56405652052,Quarterly,Pending Renewal,1,Adiuvo aliqua traho tego nobis.
1422,722,C-9904-66901,Warranty Extension,2022-09-02,2028-07-28,$96246.4694479059,Quarterly,Active,17,Ut alveus uberrime turbo adeptio torrens.
1423,722,C-1300-19719,Service Agreement,2023-04-04,2024-02-08,$39360.92812584965,Annually,Expired,12,Iste audacia harum coaegresco.
1424,723,C-8848-47605,Service Agreement,2023-07-04,2030-07-01,$92733.98291841272,Annually,Active,4,Surculus candidus celo tantum pariatur ventosus nulla.
1425,723,C-5589-90102,Warranty Extension,2022-09-05,2029-02-02,$49560.61296981588,Quarterly,Active,5,Reprehenderit provident volubilis umerus xiphias maiores.
1426,723,C-3540-50667,Warranty Extension,2022-09-22,2025-08-29,$23204.370373488888,Annually,Pending Renewal,19,Nostrum tempore tergum.
1427,724,C-4540-66411,Warranty Extension,2021-12-25,2023-12-09,$93730.9518210425,Annually,Active,17,Vitiosus cohaero bestia cogo iusto atqui.
1428,724,C-5918-19705,Full Coverage,2022-10-01,2028-05-10,$49583.41756155331,Quarterly,Expired,6,Adicio bos depromo caelestis quod stillicidium ex ustulo confugo.
1429,725,C-5539-56490,Service Agreement,2021-01-16,2030-01-24,$55579.661617402715,Quarterly,Pending Renewal,14,Amet depopulo textor harum nobis crastinus.
1430,726,C-9664-43750,Full Coverage,2021-07-11,2022-06-17,$2234.455252108237,Annually,Expired,18,Sursum accusantium atque defendo calco.
1431,726,C-8581-60119,Service Agreement,2020-07-06,2029-03-06,$51123.377645733184,Annually,Expired,6,Sed argentum crinis cum taceo aspernatur suscipit.
1432,727,C-2718-97538,Service Agreement,2023-12-02,2026-01-13,$94207.58458554337,Annually,Active,13,Ambitus despecto ancilla quo defungo voluntarius adduco.
1433,728,C-3265-81260,Full Coverage,2020-05-15,2020-11-16,$59428.70278692918,Monthly,Expired,7,Sumptus versus surgo consuasor alienus animadverto sublime tamquam ipsa decens.
1434,729,C-2682-52477,Warranty Extension,2024-06-17,2030-02-18,$21551.564383571083,Monthly,Pending Renewal,10,Admitto canto charisma officiis ars vulticulus deficio.
1435,729,C-5398-62035,Warranty Extension,2020-08-17,2027-08-10,$45954.37592247113,Monthly,Pending Renewal,6,Impedit concido tamdiu.
1436,729,C-3456-89644,Warranty Extension,2021-08-19,2029-08-03,$35580.80247104351,Quarterly,Active,10,Antea virgo solutio amiculum audentia cupiditate tribuo super animi addo.
1437,730,C-5842-53632,Warranty Extension,2022-10-28,2028-02-24,$31103.114233265067,Annually,Active,18,Utor ulterius corrigo tero abbas derelinquo stillicidium adflicto cubicularis.
1438,730,C-3520-43065,Warranty Extension,2020-05-05,2029-06-05,$78118.88576919238,Quarterly,Expired,16,Adhuc tertius tamquam comburo apparatus vallum tametsi aliquam quam videlicet.
1439,730,C-9398-34540,Service Agreement,2022-12-21,2028-02-13,$10585.611435747465,Annually,Expired,10,Bellicus debilito cubitum harum derideo succedo sperno corrupti totus ventus.
